asset_id,submitter_id,nacc_id,index,asset_type_id,asset_type_other,asset_name,date_acquiring_type_id,acquiring_date,acquiring_month,acquiring_year,date_ending_type_id,ending_date,ending_month,ending_year,asset_acquisition_type_id,valuation,owner_by_submitter,owner_by_spouse,owner_by_child,latest_submitted_date
2757,80,63,5,39,กรมธรรม์ประกันภัยเลขที่,T123790802 กรมธรรม์ประกันภัยเลขที่,1,27,2,2031,1,,,,6,292150.0,TRUE,FALSE,FALSE,2022-12-13
2758,80,63,1,32,,จำนวนหน่วย 7 บาท กับ สร้อยคอทองคำ 2 เส้น (7 บาท) 9 องค์ พร้อมพระเลี่ยมทอง 9 องค์,2,,,,4,,,,6,170000.0,TRUE,FALSE,FALSE,2022-12-13
2759,80,63,2,32,,9 องค์ พระเครื่องและเหรียญเลี่ยมทองคำ,2,,,,4,,,,6,50000.0,TRUE,FALSE,FALSE,2022-12-13
2760,80,63,3,32,,3 วง แหวนเพชร,2,,,,4,,,,6,90000.0,TRUE,FALSE,FALSE,2022-12-13
2761,80,63,4,35,1 เรือน นาฬิกา ROLEX,1 เรือน นาฬิกา ROLEX,2,,,,4,,,,6,80000.0,TRUE,FALSE,FALSE,2022-12-13
2762,80,63,5,35,1 เรือน นาฬิกา CITIZEN,1 เรือน นาฬิกา CITIZEN,2,,,,4,,,,6,8000.0,TRUE,FALSE,FALSE,2022-12-13
2763,80,63,6,35,สร้อยคอพร้อมต่างหูมุก 1 ชุด,สร้อยคอพร้อมต่างหูมุก 1 ชุด,2,,,,4,,,,6,50000.0,TRUE,FALSE,FALSE,2022-12-13
2764,80,63,7,32,,สร้อยคอทองคำพร้อมไพลินล้อมเพชร 1 ชุด สร้อยข้อมือ และต่างหูเพชร,2,,,,4,,,,6,30000.0,TRUE,FALSE,FALSE,2022-12-13
2765,80,63,8,32,,วง แหวนเพชร,2,,,,4,,,,6,100000.0,TRUE,FALSE,FALSE,2022-12-13
2766,80,63,9,32,,1 วง แหวนมุกล้อมเพชร,2,,,,4,,,,6,25000.0,TRUE,FALSE,FALSE,2022-12-13
2767,80,63,10,32,,ต่างหูเพชร 2 คู,2,,,,4,,,,6,65000.0,TRUE,FALSE,FALSE,2022-12-13
2768,80,63,11,32,,สร้อยข้อมือทองคำ 3 เส้น 2.5 บาท,2,,,,4,,,,6,50000.0,TRUE,FALSE,FALSE,2022-12-13
2769,80,63,12,32,,3 บาท สร้อยคอทองคำ 5 เส้น,2,,,,4,,,,6,60000.0,TRUE,FALSE,FALSE,2022-12-13
2770,80,63,13,32,,ทองคำแท่ง 2 แท่ง 15 บาท,2,,,,4,,,,6,300000.0,TRUE,FALSE,FALSE,2022-12-13
2771,41,168,1,1,,โฉนด,1,1,9,2016,4,,,,6,595200.0,TRUE,FALSE,FALSE,2022-12-29
2772,41,168,2,36,ค.ลำไทร อ.วังน้อย จ.พระนครศรีอยุธยา,โฉนด,1,,,,4,,,,6,8100000.0,TRUE,FALSE,FALSE,2022-12-29
2773,41,168,3,1,,โฉนด,1,21,2,2019,4,,,,6,1840400.0,TRUE,FALSE,FALSE,2022-12-29
2774,41,168,4,1,,(โฉนด 18443 มีชื่อรวม 3 คน),1,20,11,2003,4,,,,6,1258666.67,TRUE,FALSE,FALSE,2022-12-29
2775,41,168,1,11,,(โฉนดชื่อรวมกัน),1,20,11,2003,4,,,,6,15192000.0,TRUE,FALSE,FALSE,2022-12-29
2776,41,168,1,38,1 กก 35,1 กก 35,1,20,5,2017,4,,,,6,200000.0,TRUE,FALSE,FALSE,2022-12-29
2777,41,168,2,38,กรุงเทพมหานคร,กรุงเทพมหานคร,1,,,,4,,,,6,2900000.0,TRUE,FALSE,FALSE,2022-12-29
2778,41,168,1,39,กรมธรรม์ AIA เลขที่ T101494777,กรมธรรม์ AIA เลขที่ T101494777,1,19,11,2002,1,,,,6,4294075.34,TRUE,FALSE,FALSE,2022-12-29
2779,41,168,2,39,กรมธรรม์ AIA เลขที่ T126050183,กรมธรรม์ AIA เลขที่ T126050183,1,28,9,2006,1,,,,6,494687.21,TRUE,FALSE,FALSE,2022-12-29
2780,41,168,3,39,กรมธรรม์ AIA เลขที่ T177162729,กรมธรรม์ AIA เลขที่ T177162729,1,,,,1,,,,6,51656.88,TRUE,FALSE,FALSE,2022-12-29
2781,41,168,4,39,กรมธรรม์ AIA เลขที่ T400007425,กรมธรรม์ AIA เลขที่ T400007425,1,19,12,2018,1,,,,6,304395.23,TRUE,FALSE,FALSE,2022-12-29
2782,41,168,5,39,กรมธรรม์ AIA เลขที่ T121547316,กรมธรรม์ AIA เลขที่ T121547316,1,27,11,2005,1,,,,6,169831.67,TRUE,FALSE,FALSE,2022-12-29
2783,41,168,6,39,กรมธรรม์ AIA เลขที่ T136455901,กรมธรรม์ AIA เลขที่ T136455901,1,29,4,2050,1,,,,6,414632.28,TRUE,FALSE,FALSE,2022-12-29
2784,41,168,7,22,,,1,1,5,2069,1,,,,6,50000.0,TRUE,FALSE,FALSE,2022-12-29
2785,41,168,1,32,,ทองคำแท่ง (น้ำหนักรวม 100 บาท),2,,,,4,,,,6,2900000.0,TRUE,FALSE,FALSE,2022-12-29
2786,41,168,2,35,นาฬิกาข้อมือ,นาฬิกาข้อมือ,2,,,,4,,,,6,100000.0,TRUE,FALSE,FALSE,2022-12-29
2787,41,168,3,35,นาฬิกา ปาเต๊ะ ฟิลลิป,นาฬิกา ปาเต๊ะ ฟิลลิป,2,,,,4,,,,6,700000.0,TRUE,FALSE,FALSE,2022-12-29
2788,41,168,4,35,อาวุธปืน ขนาด 9 มม. ยี่ห้อเลสแบร์,อาวุธปืน ขนาด 9 มม. ยี่ห้อเลสแบร์,2,,,,4,,,,6,90000.0,TRUE,FALSE,FALSE,2022-12-29
2789,41,168,5,35,อาวุธปืน ขนาด .45 ยี่ห้อเอสทีไอ,อาวุธปืน ขนาด .45 ยี่ห้อเอสทีไอ,2,,,,4,,,,6,95000.0,TRUE,FALSE,FALSE,2022-12-29
2790,41,168,6,35,อาวุธปืน ขนาด 9 มม. ยี่ห้อซิกซาวเออร์,อาวุธปืน ขนาด 9 มม. ยี่ห้อซิกซาวเออร์,2,,,,4,,,,6,30000.0,TRUE,FALSE,FALSE,2022-12-29
2791,41,168,7,35,อาวุธปืนลูกซองยาว (เดี่ยวลูกซอง),อาวุธปืนลูกซองยาว (เดี่ยวลูกซอง),2,,,,4,,,,6,20000.0,TRUE,FALSE,FALSE,2022-12-29
2792,41,168,8,35,อาวุธปืน ขนาด .380 ยี่ห้อรูเกอร์,อาวุธปืน ขนาด .380 ยี่ห้อรูเกอร์,2,,,,4,,,,6,45000.0,TRUE,FALSE,FALSE,2022-12-29
2793,41,168,9,35,อาวุธปืน ขนาด 9 มม. ยี่ห้อซิกซาวเออร์,อาวุธปืน ขนาด 9 มม. ยี่ห้อซิกซาวเออร์,2,,,,4,,,,6,23800.0,TRUE,FALSE,FALSE,2022-12-29
2794,41,168,10,32,,พระเครื่องเลี่ยมทอง,2,,,,4,,,,6,103500.0,TRUE,FALSE,FALSE,2022-12-29
2795,41,168,11,35,อาวุธปืน ขนาด 9 มม. ยี่ห้อกล็อก,อาวุธปืน ขนาด 9 มม. ยี่ห้อกล็อก,2,,,,4,,,,6,40000.0,TRUE,FALSE,FALSE,2022-12-29
2796,41,168,12,35,อาวุธปืน ขนาด .45 มม. ยี่ห้อโคลท์,อาวุธปืน ขนาด .45 มม. ยี่ห้อโคลท์,2,,,,4,,,,6,75000.0,TRUE,FALSE,FALSE,2022-12-29
2797,41,168,13,35,อาวุธปืนยาว ขนาด .22 ยี่ห้อ KIDD,อาวุธปืนยาว ขนาด .22 ยี่ห้อ KIDD,2,,,,4,,,,6,50000.0,TRUE,FALSE,FALSE,2022-12-29
2798,41,168,14,35,อาวุธปืน ขนาด .45 ยี่ห้อวิลสันคอมแบ็ต,อาวุธปืน ขนาด .45 ยี่ห้อวิลสันคอมแบ็ต,2,,,,4,,,,6,250000.0,TRUE,FALSE,FALSE,2022-12-29
2799,41,168,15,35,อาวุธปืน ขนาด 9 มม. ยี่ห้อ ZEV (OZ9),อาวุธปืน ขนาด 9 มม. ยี่ห้อ ZEV (OZ9),2,,,,4,,,,6,85000.0,TRUE,FALSE,FALSE,2022-12-29
2800,41,168,16,35,อาวุธปืน ขนาด 9 มม. ยี่ห้อซิกซาวเออร์,อาวุธปืน ขนาด 9 มม. ยี่ห้อซิกซาวเออร์,2,,,,4,,,,6,29000.0,TRUE,FALSE,FALSE,2022-12-29
2801,41,168,17,35,อาวุธปืน ขนาด .45 ยี่ห้อโคลท์,อาวุธปืน ขนาด .45 ยี่ห้อโคลท์,2,,,,4,,,,6,80000.0,TRUE,FALSE,FALSE,2022-12-29
2802,41,168,18,32,,พระเครื่องเลี่ยมทอง,2,,,,4,,,,6,78200.0,TRUE,FALSE,FALSE,2022-12-29
2803,41,168,19,35,กระเป๋าถือสตรี,กระเป๋าถือสตรี,2,,,,4,,,,6,700000.0,TRUE,FALSE,FALSE,2022-12-29
2804,41,168,20,35,นาฬิกาข้อมือ ยี่ห้อ Patek Philippe,นาฬิกาข้อมือ ยี่ห้อ Patek Philippe,2,,,,4,,,,6,1200000.0,TRUE,FALSE,FALSE,2022-12-29
2805,41,168,21,35,นาฬิกาข้อมือ ยี่ห้อ Breguet,นาฬิกาข้อมือ ยี่ห้อ Breguet,2,,,,4,,,,6,350000.0,TRUE,FALSE,FALSE,2022-12-29
2806,41,168,22,35,นาฬิกาข้อมือ ยี่ห้อ Rolex,นาฬิกาข้อมือ ยี่ห้อ Rolex,2,,,,4,,,,6,890000.0,TRUE,FALSE,FALSE,2022-12-29
2807,41,168,23,35,จำนวนหน่วย นาฬิกาข้อมือ ยี่ห้อ Tag Heuer 1 เรือน,จำนวนหน่วย นาฬิกาข้อมือ ยี่ห้อ Tag Heuer 1 เรือน,2,,,,4,,,,6,35000.0,TRUE,FALSE,FALSE,2022-12-29
2808,41,168,24,35,นาฬิกาข้อมือ ยี่ห้อ Frank Muller 1 เรือน,นาฬิกาข้อมือ ยี่ห้อ Frank Muller 1 เรือน,2,,,,4,,,,6,100000.0,TRUE,FALSE,FALSE,2022-12-29
2809,41,168,25,35,นาฬิกาข้อมือ ยี่ห้อ Panerai 1 เรือน,นาฬิกาข้อมือ ยี่ห้อ Panerai 1 เรือน,2,,,,4,,,,6,100000.0,TRUE,FALSE,FALSE,2022-12-29
2810,41,168,26,32,,"4 ชิ้น เครื่องประดับเพชร (เพชร,ต่างหู,สร้อยข้อมือ,แหวน)",2,,,,4,,,,6,1170000.0,TRUE,FALSE,FALSE,2022-12-29
2811,41,168,27,32,,"4 ชิ้น เครื่องประดับมุก (ต่างหู,สร้อยคอ,แหวน)",2,,,,4,,,,6,180000.0,TRUE,FALSE,FALSE,2022-12-29
2812,41,168,28,35,อาวุธปืนยาว ขนาด.223 มม. ยี่ห้อChristensen Arms 1 กระบอก /,อาวุธปืนยาว ขนาด.223 มม. ยี่ห้อChristensen Arms 1 กระบอก /,2,,,,4,,,,6,165000.0,TRUE,FALSE,FALSE,2022-12-29
2813,41,168,29,35,อาวุธปืน ขนาด 9 มม. ยี่ห้อ Laugo Arms 1 กระบอก,อาวุธปืน ขนาด 9 มม. ยี่ห้อ Laugo Arms 1 กระบอก,2,,,,4,,,,6,300000.0,TRUE,FALSE,FALSE,2022-12-29
2814,41,168,30,35,1 เรือน นาฬิกาข้อมือ Cartier,1 เรือน นาฬิกาข้อมือ Cartier,2,,,,4,,,,6,400000.0,TRUE,FALSE,FALSE,2022-12-29
2815,67,1550,1,36,ขนทะเล เมือง,โฉนด,1,,,,4,,,,6,1500.0,TRUE,FALSE,FALSE,2023-02-24
2816,67,1550,2,36,บางโฉลง บางพลี 1,โฉนด,1,,,,4,,,,6,500000.0,TRUE,FALSE,FALSE,2023-02-24
2817,67,1550,3,36,สฟ.,โฉนด,1,,,,4,,,,6,4800000.0,TRUE,FALSE,FALSE,2023-02-24
2818,67,1550,1,37,บางพลี สพ.,ยางพลา,1,,,,4,,,,6,1500000.0,TRUE,FALSE,FALSE,2023-02-24
2819,67,1550,1,38,กทม.,กทม.,1,,,,4,,,,6,4000000.0,TRUE,FALSE,FALSE,2023-02-24
2820,68,1587,1,36,ต.กุดโบสถ์ อ.เสิงสาง จ.,โฉนด,1,,,,4,,,,6,748800.0,TRUE,FALSE,FALSE,2023-04-05
2821,68,1587,2,36,ต.เฉลียง อ.ครบุรี จ.นครราชสีมา,นส.3ก,1,,,,4,,,,6,2515500.0,TRUE,FALSE,FALSE,2023-04-05
2822,68,1587,3,36,นครราชสีมา,โฉนด,1,,,,4,,,,6,328050.0,TRUE,FALSE,FALSE,2023-04-05
2823,68,1587,4,1,,โฉนด,1,,,,4,,,,6,1102760.0,TRUE,FALSE,FALSE,2023-04-05
2824,68,1587,5,1,,โฉนด,1,,,,4,,,,6,570830.0,TRUE,FALSE,FALSE,2023-04-05
2825,68,1587,6,1,,โฉนด,1,,,,4,,,,6,972920.0,TRUE,FALSE,FALSE,2023-04-05
2826,68,1587,7,1,,โฉนด,1,,,,4,,,,6,1256750.0,TRUE,FALSE,FALSE,2023-04-05
2827,68,1587,8,1,,โฉนด,1,,,,4,,,,6,1570320.0,TRUE,FALSE,FALSE,2023-04-05
2828,68,1587,9,36,นครราชสีมา,โฉนด,1,,,,4,,,,6,1040000.0,TRUE,FALSE,FALSE,2023-04-05
2829,68,1587,10,36,ต.กุดโบสถ์ อ.เสิงสาง จ.,โฉนด,1,,,,4,,,,6,168000.0,TRUE,FALSE,FALSE,2023-04-05
2830,68,1587,11,36,ต.กุดโบสถ์ อ.เสิงสาง จ.,นส.3,1,,,2014,4,,,,6,520000.0,TRUE,FALSE,FALSE,2023-04-05
2831,68,1587,12,36,ต.เสียว อ.กันทรลักษณ์ จ.ศรีสะ,นส.3ก,1,,,,4,,,,6,615450.0,TRUE,FALSE,FALSE,2023-04-05
2832,68,1587,1,12,,เดียว,1,,,,4,,,,6,2160000.0,TRUE,FALSE,FALSE,2023-04-05
2833,68,1587,2,37,ราชเทวี กทม.,แขวงถนนเพชรบุรี เขต,1,,,,4,,,,6,10000000.0,TRUE,FALSE,FALSE,2023-04-05
2834,68,1587,1,38,WW 5722,WW 5722,1,,,,4,,,,6,300000.0,TRUE,FALSE,FALSE,2023-04-05
2835,68,1587,2,38,ขก 9898 /,ขก 9898 /,1,,,,4,,,,6,2010.0,TRUE,FALSE,FALSE,2023-04-05
2836,68,1587,3,18,,รถยนต์,1,,,,4,,,,6,280000.0,TRUE,FALSE,FALSE,2023-04-05
2837,68,1587,4,38,กย 2172,กย 2172,1,,,,4,,,,6,2009.0,TRUE,FALSE,FALSE,2023-04-05
2838,68,1587,5,38,ฌท 276 /,ฌท 276 /,1,,,,4,,,,6,2009.0,TRUE,FALSE,FALSE,2023-04-05
2839,68,1587,6,38,อย 8,อย 8,1,7,,2057,4,,,,6,2012.0,TRUE,FALSE,FALSE,2023-04-05
2840,68,1587,7,38,"มง 1065 ,","มง 1065 ,",1,,,,4,,,,6,2010.0,TRUE,FALSE,FALSE,2023-04-05
2841,68,1587,1,22,,,1,,,,1,,,,6,1803638.0,TRUE,FALSE,FALSE,2023-04-05
2842,68,1587,1,35,ปืนยางเดี่ยวลูกซอง ขนาด 12 (5นัด),ปืนยางเดี่ยวลูกซอง ขนาด 12 (5นัด),1,9,3,2016,4,,,,6,18000.0,TRUE,FALSE,FALSE,2023-04-05
2843,68,1587,2,35,ปืนพกสั้นกึ่งอัตโนมัติ ขนาด 9 มม. ],ปืนพกสั้นกึ่งอัตโนมัติ ขนาด 9 มม. ],1,9,3,2016,4,,,,6,70000.0,TRUE,FALSE,FALSE,2023-04-05
2844,68,1587,3,35,ปืนสั้นกึ่งอัตโนมัติ .45( 11 มม.),ปืนสั้นกึ่งอัตโนมัติ .45( 11 มม.),1,14,9,2015,4,,,,6,70000.0,TRUE,FALSE,FALSE,2023-04-05
2845,68,1587,4,35,ปืนสั้นกึ่งอัตโนมัติ 9มม.,ปืนสั้นกึ่งอัตโนมัติ 9มม.,1,14,9,2015,4,,,,6,50000.0,TRUE,FALSE,FALSE,2023-04-05
2846,68,1587,5,35,ปืนสั้นกึ่งอัตโนมัติ .45,ปืนสั้นกึ่งอัตโนมัติ .45,1,12,2,2015,4,,,,6,70000.0,TRUE,FALSE,FALSE,2023-04-05
2847,68,1587,6,35,ปืนสั้นกึ่งอัตโนมัติ .45( 11 มม.),ปืนสั้นกึ่งอัตโนมัติ .45( 11 มม.),1,30,6,2014,4,,,,6,18000.0,TRUE,FALSE,FALSE,2023-04-05
2848,68,1587,7,35,ป็นยาวลูกซอง 12 (5 นัด),ป็นยาวลูกซอง 12 (5 นัด),1,30,6,2014,4,,,,6,18000.0,TRUE,FALSE,FALSE,2023-04-05
2849,68,1587,8,35,ปืนยาวลูกของ 12 (5 นัด),ปืนยาวลูกของ 12 (5 นัด),1,21,4,2014,4,,,,6,70000.0,TRUE,FALSE,FALSE,2023-04-05
2850,68,1587,9,35,ปืนสั้นกึ่งอัตโนมัติ .45( 11 มม.),ปืนสั้นกึ่งอัตโนมัติ .45( 11 มม.),1,21,4,2014,4,,,,6,20000.0,TRUE,FALSE,FALSE,2023-04-05
2851,68,1587,10,35,ปืนยาวเดี่ยวลูกซอง 12 (5 นัด),ปืนยาวเดี่ยวลูกซอง 12 (5 นัด),1,17,12,2012,4,,,,6,18000.0,TRUE,FALSE,FALSE,2023-04-05
2852,68,1587,11,35,ปืนยาวเดี่ยวลูกของ 12 (5 นัด),ปืนยาวเดี่ยวลูกของ 12 (5 นัด),2,,,,4,,,,6,18000.0,TRUE,FALSE,FALSE,2023-04-05
2853,68,1587,12,35,] ปืนสั้นกึ่งอัตโนมัติ .45,] ปืนสั้นกึ่งอัตโนมัติ .45,1,17,10,2012,4,,,,6,70000.0,TRUE,FALSE,FALSE,2023-04-05
2854,68,1587,13,35,ปีนสั้นกึ่งอัตโนมัติ .45,ปีนสั้นกึ่งอัตโนมัติ .45,1,17,10,2012,4,,,,6,70000.0,TRUE,FALSE,FALSE,2023-04-05
2855,68,1587,14,35,ปืนยาวเดี่ยวลูกกรด .22,ปืนยาวเดี่ยวลูกกรด .22,1,20,6,2012,4,,,,6,18000.0,TRUE,FALSE,FALSE,2023-04-05
2856,68,1587,15,35,ปืนยาวเดี่ยวลูกซอง 12 (5 นัด),ปืนยาวเดี่ยวลูกซอง 12 (5 นัด),1,20,6,2012,4,,,,6,18000.001,TRUE,FALSE,FALSE,2023-04-05
2857,68,1587,16,35,ปืนยาวเดี่ยวลูกซอง 12 (8 นัด),ปืนยาวเดี่ยวลูกซอง 12 (8 นัด),1,20,6,2012,4,,,,6,20000.0,TRUE,FALSE,FALSE,2023-04-05
2858,68,1587,17,35,ปืนยาวเดี๋ยวลูกของ 12 (5 นัด),ปืนยาวเดี๋ยวลูกของ 12 (5 นัด),1,20,6,2012,4,,,,6,18000.0,TRUE,FALSE,FALSE,2023-04-05
2859,68,1587,18,35,ปืนยาวเดี่ยวลูกของ 12 (8 นัด),ปืนยาวเดี่ยวลูกของ 12 (8 นัด),1,20,6,2012,4,,,,6,20000.0,TRUE,FALSE,FALSE,2023-04-05
2860,68,1587,19,35,ปืนสั้นกึ่งอัตโนมัติ .45( 11 มม.),ปืนสั้นกึ่งอัตโนมัติ .45( 11 มม.),1,29,12,2011,4,,,,6,70000.0,TRUE,FALSE,FALSE,2023-04-05
2861,42,663,1,1,,โฉนด,1,,,,4,,,,6,5521250.0,TRUE,FALSE,FALSE,2023-06-07
2862,42,663,2,1,,โฉนด,1,,,,4,,,,6,227250.0,TRUE,FALSE,FALSE,2023-06-07
2863,42,663,3,1,,โฉนด,1,,,,4,,,,6,10000000.0,TRUE,FALSE,FALSE,2023-06-07
2864,42,663,4,1,,โฉนด,1,,,,4,,,,6,1500000.0,FALSE,FALSE,TRUE,2023-06-07
2865,42,663,5,1,,โฉนด,1,,,,4,,,,6,4250.0,FALSE,FALSE,TRUE,2023-06-07
2866,42,663,6,1,,โฉนด,1,,,,4,,,,6,1500000.0,TRUE,FALSE,FALSE,2023-06-07
2867,42,663,1,39,กรมธรรม์ไทยพาณิชย์ประกันชีวิต,เลขที่ 40173848 ชำระครบ กรมธรรม์ไทยพาณิชย์ประกันชีวิต,1,25,6,2026,1,,,,6,1000000.0,TRUE,FALSE,FALSE,2023-06-07
2868,42,663,1,32,,เหรียญทองคำ,2,,,,4,,,,6,10000.0,FALSE,TRUE,FALSE,2023-06-07
2869,42,663,2,32,,แหวนทองคำฝังเพชร เหรียญพระเครื่องเลี่ยมกรอบทองคำ,2,,,,4,,,,6,295000.0,FALSE,TRUE,FALSE,2023-06-07
2870,42,663,3,32,,เหรียญพระเครื่องเลี่ยมกรอบทองคำ,2,,,,4,,,,6,27000.0,FALSE,TRUE,FALSE,2023-06-07
2871,42,663,4,32,,เหรียญพระเครื่องเลี่ยมกรอบทองคำ,2,,,,4,,,,6,27000.0,FALSE,TRUE,FALSE,2023-06-07
2872,42,663,5,32,,เหรียญพระเครื่องเลี่ยมกรอบทองคำ,2,,,,4,,,,6,10000.0,FALSE,TRUE,FALSE,2023-06-07
2873,42,663,6,35,ปืนพกออโตเมติก ขนาด 11 ม.ม. (อย 11/2507),ปืนพกออโตเมติก ขนาด 11 ม.ม. (อย 11/2507),2,,,,4,,,,6,50000.0,FALSE,TRUE,FALSE,2023-06-07
2874,42,663,7,32,,ชุดเครื่องประดับทองคำโกลด์มาสเตอร์,2,,,,4,,,,6,160680.0,FALSE,TRUE,FALSE,2023-06-07
2875,42,663,8,35,นาฬิกายี่ห้อ BREQUET,นาฬิกายี่ห้อ BREQUET,2,,,,4,,,,6,400000.0,FALSE,TRUE,FALSE,2023-06-07
2876,42,663,9,32,,ต่างหูเพชร 1 คู่,2,,,,4,,,,6,800000.0,FALSE,TRUE,FALSE,2023-06-07
2877,42,663,10,32,,ต่างหูตุ้งติ้งเพชรเรือนทองคำขาว 1 คู่,2,,,,4,,,,6,100000.0,TRUE,FALSE,FALSE,2023-06-07
2878,42,663,11,32,,สร้อยสังวาลเพชร,2,,,,4,,,,6,370000.0,FALSE,TRUE,FALSE,2023-06-07
2879,42,663,12,32,,เข็มกลัดรูปหยดน้ำฝังเพชร,2,,,,4,,,,6,70000.0,FALSE,TRUE,FALSE,2023-06-07
2880,42,663,13,32,,เข็มกลัดเสมาล้อมเพชร,2,,,,4,,,,6,150000.0,FALSE,TRUE,FALSE,2023-06-07
2881,42,663,14,32,,เข็มกลัดล็อกเก็ตล้อมเพชร,2,,,,4,,,,6,150000.0,FALSE,TRUE,FALSE,2023-06-07
2882,42,663,15,35,เข็มกลัดมุก,เข็มกลัดมุก,2,,,,4,,,,6,72000.0,FALSE,TRUE,FALSE,2023-06-07
2883,42,663,16,32,,กำไลทองคำฝังเพชร,2,,,,4,,,,6,290000.0,FALSE,TRUE,FALSE,2023-06-07
2884,42,663,17,35,เข็มกลัดดอกไม้โกลด์มาสเตอร์,เข็มกลัดดอกไม้โกลด์มาสเตอร์,2,,,,4,,,,6,6500.0,TRUE,FALSE,FALSE,2023-06-07
2885,42,663,18,32,,สร้อยคอทองคำ,2,,,,4,,,,6,144000.0,FALSE,TRUE,FALSE,2023-06-07
2886,42,663,19,32,,แหวนฝังเพชร 6 วง ต่างหู 1 คู่,2,,,,4,,,,6,840000.0,TRUE,FALSE,FALSE,2023-06-07
2887,42,663,20,32,,กำไลทองคำ,2,,,,4,,,,6,108000.0,TRUE,FALSE,FALSE,2023-06-07
2888,42,663,21,32,,สร้อยข้อมือทองคำ,2,,,,4,,,,6,180000.0,TRUE,FALSE,FALSE,2023-06-07
2889,81,1807,1,1,,โฉนด,1,,,,4,,,,6,15740000.0,TRUE,FALSE,FALSE,2023-06-06
2890,81,1807,2,1,,โฉนด,1,,,,4,,,,6,21400000.0,TRUE,FALSE,FALSE,2023-06-06
2891,81,1807,3,1,,โฉนด,1,,,,4,,,,6,12600000.0,TRUE,FALSE,FALSE,2023-06-06
2892,81,1807,4,36,1 .-,โฉนด,1,,,,4,,,,6,11250000.0,TRUE,FALSE,FALSE,2023-06-06
2893,81,1807,5,1,,โฉนด,1,,,,4,,,,6,13660000.0,TRUE,FALSE,FALSE,2023-06-06
2894,81,1807,6,1,,โฉนด,1,,,,4,,,,6,3112500.0,TRUE,FALSE,FALSE,2023-06-06
2895,81,1807,7,1,,โฉนด,1,,,,4,,,,6,62700000.0,TRUE,FALSE,FALSE,2023-06-06
2896,81,1807,8,1,,โฉนด,1,,,,4,,,,6,885000.0,TRUE,FALSE,FALSE,2023-06-06
2897,81,1807,9,1,,โฉนด,1,,,,4,,,,6,720000.0,TRUE,FALSE,FALSE,2023-06-06
2898,81,1807,10,1,,โฉนด,1,,,,4,,,,6,1950000.0,TRUE,FALSE,FALSE,2023-06-06
2899,81,1807,11,1,,โฉนด,1,,,,4,,,,6,1950000.0,TRUE,FALSE,FALSE,2023-06-06
2900,81,1807,12,1,,โฉนด,1,,,,4,,,,6,1200000.0,TRUE,FALSE,FALSE,2023-06-06
2901,81,1807,13,1,,โฉนด,1,,,,4,,,,6,15900000.0,TRUE,FALSE,FALSE,2023-06-06
2902,81,1807,14,36,กทม.,โฉนด,1,,,,4,,,,6,900000.0,TRUE,FALSE,FALSE,2023-06-06
2903,81,1807,1,16,,แขวงทุ่งสองห้อง,1,,,,4,,,,6,20000000.0,TRUE,FALSE,FALSE,2023-06-06
2904,81,1807,2,37,อ.เมือง จ.สมุทรสาคร,ต.คอกกระบือ,1,,,,4,,,,6,5000000.0,TRUE,FALSE,FALSE,2023-06-06
2905,81,1807,3,37,จ.ประจวบคีรีขันธ์,ห้องชุด,1,,,,4,,,,6,60000000.0,TRUE,FALSE,FALSE,2023-06-06
2906,81,1807,4,37,เรสซิเดนซ์,ห้องชุด ดิ,1,,,,4,,,,6,70000000.0,TRUE,FALSE,FALSE,2023-06-06
2907,81,1807,1,18,,รถยนต์นั่งส่วนบุคคล,1,23,6,2021,4,,,,6,40000000.0,TRUE,FALSE,FALSE,2023-06-06
2908,81,1807,2,18,,รถยนต์นั่งส่วนบุคคล,1,16,12,2022,4,,,,6,10000000.0,TRUE,FALSE,FALSE,2023-06-06
2909,81,1807,3,18,,รถยนต์นั่งส่วนบุคคล,1,23,6,2021,4,,,,6,7000000.0,TRUE,FALSE,FALSE,2023-06-06
2910,81,1807,4,18,,รถยนต์นั่งส่วนบุคคล,1,9,2,2016,4,,,,6,2000000.0,TRUE,FALSE,FALSE,2023-06-06
2911,81,1807,5,18,,รถยนต์นั่งส่วนบุคคล,1,6,9,2022,4,,,,6,100000.0,TRUE,FALSE,FALSE,2023-06-06
2912,81,1807,6,38,ยี่ห้อ LEXUS รุ่น LM300h,ยี่ห้อ LEXUS รุ่น LM300h,1,1,9,2020,4,,,,6,4000000.0,TRUE,FALSE,FALSE,2023-06-06
2913,81,1807,1,39,ประกันชีวิต เลขที่ 5082531047,เมืองไทยประกันชีวิต ประกันชีวิต เลขที่ 5082531047,1,11,2,2052,1,,,,6,281404.73,TRUE,FALSE,FALSE,2023-06-06
2914,81,1807,2,39,ประกันชีวิต เลขที่ 5080977093,เมืองไทยประกันชีวิต ประกันชีวิต เลขที่ 5080977093,1,30,10,2057,1,,,,6,957648.38,TRUE,FALSE,FALSE,2023-06-06
2915,81,1807,3,39,ประกันชีวิต เลขที่ 5074818782,เมืองไทยประกันชีวิต ประกันชีวิต เลขที่ 5074818782,1,14,7,2071,1,,,,6,617732.47,TRUE,FALSE,FALSE,2023-06-06
