nacc_id,submitter_id,statement_detail_type_id,index,detail,valuation_submitter,valuation_spouse,valuation_child,note,latest_submitted_date
724,107,12,1,ทรัพย์สิน,188000,,,,2023-06-12
724,107,13,1,โรงเรือนและสิ่งปลูกสร้าง,118600000,,,,2023-06-12
724,107,14,1,ยานพาหนะ,2200000,,,,2023-06-12
724,107,15,1,สิทธิและสัมปทาน,1000000,,,,2023-06-12
724,107,16,1,ทรัพย์สินอื่น,1000000,,,,2023-06-12
724,107,17,1,เงินเบิกเกินบัญชี,205332.82,,,,2023-06-12
724,107,18,1,เงินกู้จากธนาคารและสถาบันการเงินอื่น,2842860.93,1345689.32,,,2023-06-12
724,107,19,1,หนี้สินที่มีหลักฐานเป็นหนังสือ,4000000,,,,2023-06-12
774,164,8,1,เงินสด,1000000,1000000,,,2023-06-12
774,164,9,1,เงินฝาก,1456443,1270458,496125,,2023-06-12
774,164,10,1,เงินลงทุน,3506704,19828877,,,2023-06-12
774,164,12,1,ทรัพย์สิน,3218000,1700000,,,2023-06-12
774,164,13,1,โรงเรือนและสิ่งปลูกสร้าง,4000000,5400000,,,2023-06-12
774,164,14,1,ยานพาหนะ,,4519400.1,,,2023-06-12
774,164,16,1,ทรัพย์สินอื่น,,1724808,,,2023-06-12
776,165,1,1,เงินเดือน,1172720,233280,,,2023-06-12
776,165,6,1,ค่าอบโภคบริโภค,120000,120000,,,2023-06-12
776,165,6,2,ผ่อนที่อยู่อาศัย,,109200,,,2023-06-12
776,165,6,3,คำผ่อนภายนต์,342900,,,,2023-06-12
776,165,7,1,ค่าอุปการะบิดามารดา,,50000,,,2023-06-12
776,165,7,2,เงินได้พึงประเมิน ตามประมวลรัษฎากร,1172720,233280,,,2023-06-12
776,165,7,3,มาตรา 40(1)-(8),1172720,233280,,,2023-06-12
776,165,8,1,เงินสด,3996.45,74733.61,,,2023-06-12
776,165,9,1,เงินฝาก,551000,46634,,,2023-06-12
776,165,10,1,เงินลงทุน,551000,46634,,,2023-06-12
776,165,12,1,ทรัพย์สิน,4700000,450000,,,2023-06-12
776,165,13,1,โรงเรือนและสิ่งปลูกสร้าง,3400,1000000,,,2023-06-12
776,165,14,1,ยานพาหนะ,4770000,1030000,,,2023-06-12
776,165,17,1,เงินเบิกเกินบัญชี,554355.25,414585.47,,,2023-06-12
776,165,18,1,เงินกู้จากธนาคารและสถาบันการเงินอื่น,1142398.46,537255.3,,,2023-06-12
789,108,8,1,เงินสด,50000,,,,2023-06-19
789,108,9,1,เงินฝาก,2103.3,,,,2023-06-19
789,108,13,1,โรงเรือนและสิ่งปลูกสร้าง,3000,,,,2023-06-19
789,108,14,1,ยานพาหนะ,100000,,,,2023-06-19
789,108,20,1,หนี้สินอื่น,3500000,,,,2023-06-19
790,109,8,1,เงินสด,75000000,1200000,,,2023-06-19
790,109,9,1,เงินฝาก,1250000,3146413,,,2023-06-19
790,109,10,1,เงินลงทุน,1250000,3146413,,,2023-06-19
790,109,14,1,ยานพาหนะ,89906.7,550191,,,2023-06-19
790,109,15,1,สิทธิและสัมปทาน,89906.7,550191,67819.5,,2023-06-19
790,109,16,1,ทรัพย์สินอื่น,,4070000,,,2023-06-19
790,109,17,1,เงินเบิกเกินบัญชี,3187736,8302220,,,2023-06-19
791,110,8,1,เงินสด,2221.43,21604948.27,,,2023-06-15
791,110,9,1,เงินฝาก,2221.43,21604948.27,,,2023-06-15
791,110,10,1,เงินลงทุน,2500000,,,,2023-06-15
791,110,12,1,ทรัพย์สิน,47210780,63152010.5,,,2023-06-15
791,110,13,1,โรงเรือนและสิ่งปลูกสร้าง,2265120,12752000,,,2023-06-15
791,110,14,1,ยานพาหนะ,,1596000,,,2023-06-15
791,110,16,1,ทรัพย์สินอื่น,,6390000,,,2023-06-15
793,111,1,1,เงินเดือน,1362720,1800,,,2023-06-15
793,111,2,1,ค่าเช่าที่ดิน,600000,,,,2023-06-15
793,111,6,1,ค่าใช้จ่ายส่วนตัว,,120000,,,2023-06-15
793,111,6,2,ค่าเบี้ยประกัน,,198000,60700,,2023-06-15
793,111,7,1,ค่าท่องเที่ยว,100000,,,,2023-06-15
793,111,7,2,เงินได้พึงประเมิน ตามประมวลรัษฎากร,1962,180000,,,2023-06-15
793,111,7,3,มาตรา 40(1)-(8),1962,180000,,,2023-06-15
793,111,8,1,เงินสด,1000000,,,,2023-06-15
793,111,9,1,เงินฝาก,5535160,8418690,8195,,2023-06-15
793,111,10,1,เงินลงทุน,358.5,200000,,,2023-06-15
793,111,11,1,เงินให้กู้ยืม,7150000,516099,,,2023-06-15
793,111,12,1,ทรัพย์สิน,7150000,,,,2023-06-15
793,111,13,1,โรงเรือนและสิ่งปลูกสร้าง,22550,,,,2023-06-15
793,111,14,1,ยานพาหนะ,22550,1374368,,,2023-06-15
793,111,15,1,สิทธิและสัมปทาน,1966693,1374368,,,2023-06-15
793,111,17,1,เงินเบิกเกินบัญชี,580.93,897.48,,,2023-06-15
794,112,1,1,เงินเดือน,473244.96,,,,2023-06-19
794,112,6,1,ค่าอุปโภค บริโภค,250000,100000,,,2023-06-19
794,112,7,1,ค่าท่องเที่ยว ... เงินบริจาค,100000,100000,,,2023-06-19
794,112,7,3,เงินได้พึงประเมิน ตามประมวลรัษฎากร,1645964.96,,,,2023-06-19
794,112,7,4,มาตรา 40(1)-(8),1645964.96,,,,2023-06-19
794,112,10,1,เงินลงทุน,3275264.14,,,,2023-06-19
794,112,12,1,ทรัพย์สิน,,4410000,,,2023-06-19
794,112,13,1,โรงเรือนและสิ่งปลูกสร้าง,,3200000,,,2023-06-19
794,112,16,1,ทรัพย์สินอื่น,1135000,,,,2023-06-19
801,114,1,1,เงินเดือน,1362720,180000,,,2023-06-15
801,114,1,2,บำนาญ,1362720,180000,,,2023-06-15
801,114,2,1,ค่าเช่าบ้าน,45600,,,,2023-06-15
801,114,6,1,ค่าอุปโภคบริโภค,250000,50000,,,2023-06-15
801,114,7,1,เงินได้พึงประเมิน ตามประมวลรัษฎากร,1362720,180000,,,2023-06-15
801,114,7,2,มาตรา 40(1)-(8),1362720,,,,2023-06-15
801,114,8,1,เงินสด,1506528.58,4271883.65,,,2023-06-15
801,114,9,1,เงินฝาก,1506528.58,4271883.65,,,2023-06-15
801,114,10,1,เงินลงทุน,,21716.3,,,2023-06-15
801,114,12,1,ทรัพย์สิน,8205000,530000,,,2023-06-15
801,114,13,1,โรงเรือนและสิ่งปลูกสร้าง,3150000,170000,,,2023-06-15
801,114,14,1,ยานพาหนะ,1600000,700000,,,2023-06-15
803,115,1,1,เงินเดือนประจำตำแหน่ง(ส.ส),113560,,,,2023-06-19
803,115,1,2,ค่าเบี้ยประชุม,113560,,,,2023-06-19
803,115,6,1,ค่าใช้จ่ายอุปโภคและบริโภค,480000,,,,2023-06-19
803,115,8,1,เงินสด,,,14146,,2023-06-19
803,115,9,1,เงินฝาก,,,14146,,2023-06-19
803,115,12,1,ทรัพย์สิน,3988220,13094460,,,2023-06-19
803,115,13,1,โรงเรือนและสิ่งปลูกสร้าง,,2500000.1,,,2023-06-19
803,115,14,1,ยานพาหนะ,300000,150000,,,2023-06-19
816,116,8,1,เงินสด,500.1,,,,2023-06-19
816,116,9,1,เงินฝาก,240073,198348,,,2023-06-19
816,116,10,1,เงินลงทุน,,950000,,,2023-06-19
816,116,12,1,ทรัพย์สิน,,3552500,,,2023-06-19
816,116,14,1,ยานพาหนะ,1680000,3820000,,,2023-06-19
816,116,16,1,ทรัพย์สินอื่น,2198500,1159400,,,2023-06-19
816,116,17,1,เงินเบิกเกินบัญชี,,258613,,,2023-06-19
816,116,19,1,หนี้สินที่มีหลักฐานเป็นหนังสือ,1151000,,,,2023-06-19
820,117,8,1,เงินสด,1101001010,,,,2023-06-19
820,117,9,1,เงินฝาก,25694,,,,2023-06-19
820,117,10,1,เงินลงทุน,100,,,,2023-06-19
820,117,14,1,ยานพาหนะ,110000000,,,,2023-06-19
820,117,18,1,เงินกู้จากธนาคารและสถาบันการเงินอื่น,7497.8,,,,2023-06-19
886,118,8,1,เงินสด,400000,400000,,,2023-06-12
886,118,9,1,เงินฝาก,177797.79,2208299.98,,,2023-06-12
886,118,10,1,เงินลงทุน,,6225000,,,2023-06-12
886,118,12,1,ทรัพย์สิน,32000000,13700000,,,2023-06-12
886,118,13,1,โรงเรือนและสิ่งปลูกสร้าง,10550000,19500000,,,2023-06-12
886,118,14,1,ยานพาหนะ,10000,2674000,,,2023-06-12
886,118,17,1,เงินเบิกเกินบัญชี,,13495.8,,,2023-06-12
898,119,8,1,เงินสด,560888,19336.27,,,2023-06-27
898,119,9,1,เงินฝาก,129996,19336,,,2023-06-27
898,119,10,1,เงินลงทุน,14315000,2978.62,,,2023-06-27
898,119,11,1,เงินให้กู้ยืม,14315000,9170,,,2023-06-27
898,119,12,1,ทรัพย์สิน,2500000,9170,,,2023-06-27
898,119,13,1,โรงเรือนและสิ่งปลูกสร้าง,2500000,295000,,,2023-06-27
898,119,14,1,ยานพาหนะ,295000,295000,29417,,2023-06-27
898,119,15,1,สิทธิและสัมปทาน,2981380,93060,29417,,2023-06-27
898,119,16,1,ทรัพย์สินอื่น,2981380,,,,2023-06-27
898,119,17,1,เงินเบิกเกินบัญชี,6958.62,347198.26,,,2023-06-27
898,119,18,1,เงินกู้จากธนาคารและสถาบันการเงินอื่น,,300000,,,2023-06-27
898,119,20,1,หนี้สินอื่น,,647198.26,,,2023-06-27
905,62,8,1,เงินสด,69462770,,,,2023-06-28
905,62,9,1,เงินฝาก,1903796381,16613562,,,2023-06-28
905,62,10,1,เงินลงทุน,,1559.3,,,2023-06-28
905,62,12,1,ทรัพย์สิน,880150000,,,,2023-06-28
905,62,18,1,เงินกู้จากธนาคารและสถาบันการเงินอื่น,20000,,,,2023-06-28
907,53,1,1,เงินเดือน,1362670,31847556,,,2023-06-27
907,53,1,2,โบนัส,1362670,31847556,,,2023-06-27
907,53,1,3,ค่าเบี้ยประชุม,6000,22500000,,,2023-06-27
907,53,5,1,บาร์เบียร์,12000,,,,2023-06-27
907,53,6,1,ค่าใช้จ่ายอุปโภคบริโภค,,120000,,,2023-06-27
907,53,6,2,เบี้ยประกัน,40810,120000,,,2023-06-27
907,53,7,1,ค่าอุปการะบิดามารดา,250000,3000000,,,2023-06-27
907,53,7,2,ค่าท่องเที่ยว,75000,35000,,,2023-06-27
907,53,7,3,เงินบริจาค,10000,35000,,,2023-06-27
907,53,7,4,เงินได้พึงประเมิน ตามประมวลรัษฎากร,1368670,318475.56,,,2023-06-27
907,53,7,5,มาตรา 40(1)-(8),1368670,318475.56,,,2023-06-27
907,53,8,1,เงินสด,451596.23,894411.73,,,2023-06-27
907,53,9,1,เงินฝาก,451596.23,894411.73,,,2023-06-27
907,53,10,1,เงินลงทุน,382669.59,188054.86,,,2023-06-27
907,53,11,1,เงินให้กู้ยืม,,1600000,,,2023-06-27
907,53,12,1,ทรัพย์สิน,,1600000,,,2023-06-27
907,53,13,1,โรงเรือนและสิ่งปลูกสร้าง,3500000,1065000,,,2023-06-27
907,53,14,1,ยานพาหนะ,70344.89,,,,2023-06-27
907,53,15,1,สิทธิและสัมปทาน,70344.89,,,,2023-06-27
907,53,16,1,ทรัพย์สินอื่น,150000,,,,2023-06-27
933,120,8,1,เงินสด,53205.7,3638217.35,314192.57,,2023-06-27
933,120,9,1,เงินฝาก,1660,7211084,314192.57,,2023-06-27
933,120,10,1,เงินลงทุน,1660,7211084.58,,,2023-06-27
933,120,11,1,เงินให้กู้ยืม,,46799400,,,2023-06-27
933,120,12,1,ทรัพย์สิน,20000000,4000000,,,2023-06-27
933,120,13,1,โรงเรือนและสิ่งปลูกสร้าง,20000000,4000000,,,2023-06-27
933,120,14,1,ยานพาหนะ,277830,4300000,,,2023-06-27
933,120,15,1,สิทธิและสัมปทาน,6865000,5529729.96,,,2023-06-27
933,120,16,1,ทรัพย์สินอื่น,6865000,7751000,,,2023-06-27
945,121,1,1,เงินเดือน,854760,524006,,,2023-07-07
945,121,6,1,ค่าใช้จ่ายส่วนตัว,1200000,524006,,,2023-07-07
945,121,8,1,เงินสด,7178791.38,352432,,,2023-07-07
945,121,9,1,เงินฝาก,7178791.38,352432,,,2023-07-07
945,121,11,1,เงินให้กู้ยืม,,6157331,,,2023-07-07
945,121,12,1,ทรัพย์สิน,17402450,6157331,,,2023-07-07
945,121,13,1,โรงเรือนและสิ่งปลูกสร้าง,2324800,230000,,,2023-07-07
945,121,14,1,ยานพาหนะ,550000,350000,,,2023-07-07
949,122,1,1,เงินเดือน,1362720,1800,,,2023-07-11
949,122,2,1,ค่าเช่า,,500000,,,2023-07-11
949,122,6,1,ค่าใช้จ่ายส่วนตัว,360000,1440,72000,,2023-07-11
949,122,6,2,ค่าผ่อนรถกะบะ,,131496,72000,,2023-07-11
949,122,6,3,ค่าผ่อนบ้าน,,131496,,,2023-07-11
949,122,6,4,ค่าผ่อนโรงงาน,,324000,,,2023-07-11
949,122,7,1,ค่าเล่าเรียน,,,300,,2023-07-11
949,122,7,2,เงินได้พึงประเมิน ตามประมวลรัษฎากร,,4848,,,2023-07-11
949,122,7,3,มาตรา 40(1)-(8),,4848,,,2023-07-11
949,122,8,1,เงินสด,63186.28,63757.42,2586.73,,2023-07-11
949,122,9,1,เงินฝาก,63186.28,63757.42,2586.73,,2023-07-11
949,122,10,1,เงินลงทุน,,500.1,,,2023-07-11
949,122,12,1,ทรัพย์สิน,1000000,66580000,,,2023-07-11
949,122,13,1,โรงเรือนและสิ่งปลูกสร้าง,,24500000,,,2023-07-11
949,122,14,1,ยานพาหนะ,,2512000,,,2023-07-11
949,122,15,1,สิทธิและสัมปทาน,200000,,400000,,2023-07-11
949,122,16,1,ทรัพย์สินอื่น,20176800,75000.1,,,2023-07-11
949,122,17,1,เงินเบิกเกินบัญชี,,31439,,,2023-07-11
949,122,18,1,เงินกู้จากธนาคารและสถาบันการเงินอื่น,,5061347,,,2023-07-11
949,122,19,1,หนี้สินที่มีหลักฐานเป็นหนังสือ,,12000000,,,2023-07-11
949,122,20,1,หนี้สินอื่น,,12000000,,,2023-07-11
950,123,1,1,เงินเดือนข้าราชการบำนาญครู,203551,,,,2023-07-10
950,123,1,2,เงินเดือนประจำตำแหน่งสมาชิกสภาผู้แทนราษฎร,203551,,,,2023-07-10
950,123,1,3,เงินเดือนคณะกรรมการการศึกษาขั้นพื้นฐาน,203,,,,2023-07-10
950,123,1,4,เงินกองทุนสมาชิกสภาผู้แทนราษฎร,203,1440,,,2023-07-10
950,123,2,1,ค่าเช่าอาคาร,,600,,,2023-07-10
950,123,6,1,ค่าเบี้ยประกันชีวิตบริษัทไทยประกันฯ,15580,,,,2023-07-10
950,123,8,1,เงินสด,900000,900000,,,2023-07-10
950,123,9,1,เงินฝาก,,29787,,,2023-07-10
950,123,12,1,ทรัพย์สิน,5540000,109800,,,2023-07-10
950,123,13,1,โรงเรือนและสิ่งปลูกสร้าง,,17500,,,2023-07-10
950,123,14,1,ยานพาหนะ,,880000.1,,,2023-07-10
950,123,15,1,สิทธิและสัมปทาน,187655,,,,2023-07-10
950,123,16,1,ทรัพย์สินอื่น,,450000,,,2023-07-10
952,124,5,1,ค้าขาย,,683530,,,2023-07-10
952,124,6,1,ในครัวเรือน,6000,370000,,,2023-07-10
952,124,6,2,"อุปโภค, บริโภค",6000,370000,,,2023-07-10
952,124,6,3,"มื่อถือ, อินเตอร์เนิตร",25000,15266.76,,,2023-07-10
952,124,6,4,เก็บขาย ปีรารักษ์,1000,15266.76,,,2023-07-10
952,124,6,5,เมียประกันชีวิต,1000,,,,2023-07-10
952,124,6,6,ผ่อนบ้าน,1000,36000,,,2023-07-10
952,124,6,7,ผ่อนบัตรเครดิต,,144000,,,2023-07-10
952,124,7,1,ดูแลมารดา,60000,36000,,,2023-07-10
952,124,7,2,งานสังคม,60000,36000,,,2023-07-10
952,124,7,3,บริจาค,50000,,,,2023-07-10
952,124,7,4,ต่ำท่องเที,200,60000,,,2023-07-10
952,124,7,5,เงินได้พึงประเมิน ตามประมวลรัษฎากร,1362720,68353000,,,2023-07-10
952,124,7,6,มาตรา 40(1)-(8),1362720,68353000,,,2023-07-10
952,124,8,1,เงินสด,50000.1,,,,2023-07-10
952,124,9,1,เงินฝาก,304,968974.41,,,2023-07-10
952,124,12,1,ทรัพย์สิน,3539000,,,,2023-07-10
952,124,13,1,โรงเรือนและสิ่งปลูกสร้าง,1200000,384000,,,2023-07-10
952,124,15,1,สิทธิและสัมปทาน,509338,,,,2023-07-10
952,124,18,1,เงินกู้จากธนาคารและสถาบันการเงินอื่น,157374,360182.25,,,2023-07-10
975,46,1,1,เงินเดือน,14800,1500000,,,2023-07-04
975,46,1,2,ปันผล (โดยประมาณ),14800,1500000,,,2023-07-04
975,46,6,1,ค่าผ่อนที่อยู่อาศัย,168000,792000,,,2023-07-04
975,46,6,2,ผ่อนรถยนต์,107760,,,,2023-07-04
975,46,6,3,เบี้ยประกัน,107760,2300000,,,2023-07-04
975,46,6,4,ค่าอุปโภค บริโภค,100000,100000,,,2023-07-04
975,46,7,1,ค่าอุปการะบิดามารดา,60000,100000,,,2023-07-04
975,46,7,2,เงินได้พึงประเมิน ตามประมวลรัษฎากร,136272000,1100000,,,2023-07-04
975,46,7,3,มาตรา 40(1)-(8),136272000,1100000,,,2023-07-04
975,46,8,1,เงินสด,46778.52,120550.96,,,2023-07-04
975,46,9,1,เงินฝาก,46778.52,120550.96,,,2023-07-04
975,46,10,1,เงินลงทุน,2643082.18,127114.42,,,2023-07-04
975,46,12,1,ทรัพย์สิน,27825000,9450000,,,2023-07-04
975,46,13,1,โรงเรือนและสิ่งปลูกสร้าง,5310000,3000000,,,2023-07-04
975,46,14,1,ยานพาหนะ,7650000,600000,,,2023-07-04
975,46,16,1,ทรัพย์สินอื่น,490000,,,,2023-07-04
975,46,18,1,เงินกู้จากธนาคารและสถาบันการเงินอื่น,6518723.52,4944109.59,,,2023-07-04
976,125,1,1,เงินเดือน,1362720,,,,2023-07-11
976,125,6,1,ค่าเจ้จบส่วนตัว,150000,208000,,,2023-07-11
976,125,7,1,ค่าผ่อนรถ 4 ปี,2160,,,,2023-07-11
976,125,8,1,เงินสด,81307,,,,2023-07-11
976,125,9,1,เงินฝาก,81307,,,,2023-07-11
976,125,12,1,ทรัพย์สิน,668,,,,2023-07-11
976,125,13,1,โรงเรือนและสิ่งปลูกสร้าง,10800000,,,,2023-07-11
976,125,14,1,ยานพาหนะ,10828000,,,,2023-07-11
976,125,16,1,ทรัพย์สินอื่น,1344000,110000000,,,2023-07-11
989,54,8,1,เงินสด,126000,469394.2,,,2023-07-07
989,54,9,1,เงินฝาก,70997.25,878029.27,,,2023-07-07
989,54,12,1,ทรัพย์สิน,1722000,,,,2023-07-07
989,54,13,1,โรงเรือนและสิ่งปลูกสร้าง,4950000,,,,2023-07-07
989,54,15,1,สิทธิและสัมปทาน,306843,7003.46,,,2023-07-07
989,54,16,1,ทรัพย์สินอื่น,63337.18,9987176.79,,,2023-07-07
989,54,17,1,เงินเบิกเกินบัญชี,6265996.1,,,,2023-07-07
989,54,18,1,เงินกู้จากธนาคารและสถาบันการเงินอื่น,6265996.1,,,,2023-07-07
989,54,19,1,หนี้สินที่มีหลักฐานเป็นหนังสือ,267500,,,,2023-07-07
1029,126,8,1,เงินสด,80779.48,,,,2023-07-04
1029,126,9,1,เงินฝาก,80779.48,,,,2023-07-04
1029,126,12,1,ทรัพย์สิน,26191.752,,,,2023-07-04
1029,126,14,1,ยานพาหนะ,100000,,,,2023-07-04
1029,126,15,1,สิทธิและสัมปทาน,1346051.96,,,,2023-07-04
1029,126,18,1,เงินกู้จากธนาคารและสถาบันการเงินอื่น,7847254.89,,,,2023-07-04
1035,127,8,1,เงินสด,200000,200000000,,,2023-07-10
1035,127,9,1,เงินฝาก,102643.87,678911.72,,,2023-07-10
1035,127,10,1,เงินลงทุน,,1800000,,,2023-07-10
1035,127,11,1,เงินให้กู้ยืม,,600000,,,2023-07-10
1035,127,12,1,ทรัพย์สิน,31000000.1,,,,2023-07-10
1035,127,13,1,โรงเรือนและสิ่งปลูกสร้าง,5500000,,,,2023-07-10
1035,127,14,1,ยานพาหนะ,,8195000,,,2023-07-10
1035,127,16,1,ทรัพย์สินอื่น,865000,6123000,,,2023-07-10
1035,127,17,1,เงินเบิกเกินบัญชี,23091.84,63559469,,,2023-07-10
1035,127,18,1,เงินกู้จากธนาคารและสถาบันการเงินอื่น,311391563,,,,2023-07-10
1036,128,8,1,เงินสด,2101623,,,,2023-07-11
1036,128,9,1,เงินฝาก,2101623,,,,2023-07-11
1036,128,11,1,เงินให้กู้ยืม,475,,,,2023-07-11
1036,128,12,1,ทรัพย์สิน,475,,,,2023-07-11
1036,128,17,1,เงินเบิกเกินบัญชี,7506937.22,,,,2023-07-11
1036,128,18,1,เงินกู้จากธนาคารและสถาบันการเงินอื่น,450692722,,,,2023-07-11
1038,129,1,1,เงินเดือน,1854760,,,,2023-07-13
1038,129,1,2,เงินเพิ่มส.ส,507960,,,,2023-07-13
1038,129,1,3,ขายน้ำแข็งใส,507960,,,,2023-07-13
1038,129,6,1,คำอ่อนรถยนต์,170856,,,,2023-07-13
1038,129,6,2,ค่าเช่าที่อยู่อาศัย,170856,,,,2023-07-13
1038,129,6,3,ค่าใช้จ่ายส่วนตัว,1100000,80000,,,2023-07-13
1038,129,7,2,เงินได้พึงประเมิน ตามประมวลรัษฎากร,1362720,,,,2023-07-13
1038,129,7,3,มาตรา 40(1)-(8),1362720,,,,2023-07-13
1038,129,8,1,เงินสด,4819,545314.17,,,2023-07-13
1038,129,9,1,เงินฝาก,4819,545314.17,,,2023-07-13
1038,129,10,1,เงินลงทุน,,593467.87,,,2023-07-13
1038,129,12,1,ทรัพย์สิน,,1070000,,,2023-07-13
1038,129,13,1,โรงเรือนและสิ่งปลูกสร้าง,,11750,,,2023-07-13
1038,129,14,1,ยานพาหนะ,5100,150000.1,,,2023-07-13
1038,129,15,1,สิทธิและสัมปทาน,960,,,,2023-07-13
1039,63,1,1,ค่าตอบแทน,1362720,,,,2023-07-13
1039,63,1,2,ค่าที่ปรึกษา,1362720,,,,2023-07-13
1039,63,2,1,ค่าเช่าแผงเนื้อ,600000,,,,2023-07-13
1039,63,3,1,ขายนาฬิกา 1 เรือน,8000000,,,,2023-07-13
1039,63,4,1,ค่าอ้อย,450000,,,,2023-07-13
1039,63,4,2,ธุรกิจค้าโค-กระบือ,10000000,,,,2023-07-13
1039,63,5,1,ค้าโคกระบือชำแหละ,7000000,,,,2023-07-13
1039,63,6,1,ค่าใช้จ่ายส่วนตัว,5000000,,1500000,,2023-07-13
1039,63,6,2,ค่าใช้จ่ายการเลี้ยงโค-กระบือ,2500000,,1500000,,2023-07-13
1039,63,6,3,ค่าใช้จ่ายทำไร่อ้อย,2500000,,,,2023-07-13
1039,63,6,4,ค่าเบี้ยประกันชีวิต,300000,,,,2023-07-13
1039,63,7,1,ค่าท่องเที่ยว,1000000,,800000,,2023-07-13
1039,63,7,2,ซื้ออาวุธปืน,1000000,,,,2023-07-13
1039,63,7,3,ซื้อนาฬิกา 2 เรือน,5700000,,,,2023-07-13
1039,63,7,4,เงินได้พึงประเมิน ตามประมวลรัษฎากร,6036751.38,,,,2023-07-13
1039,63,7,5,มาตรา 40(1)-(8),6036751.38,,,,2023-07-13
1039,63,8,1,เงินสด,1500000,,,,2023-07-13
1039,63,9,1,เงินฝาก,18885247.46,,193588.53,,2023-07-13
1039,63,10,1,เงินลงทุน,20851000,,,,2023-07-13
1039,63,12,1,ทรัพย์สิน,40187040,,,,2023-07-13
1039,63,13,1,โรงเรือนและสิ่งปลูกสร้าง,10800000,,,,2023-07-13
1039,63,14,1,ยานพาหนะ,4850000,,,,2023-07-13
1039,63,15,1,สิทธิและสัมปทาน,9670702.99,,,,2023-07-13
1039,63,16,1,ทรัพย์สินอื่น,41610000,,,,2023-07-13
1051,130,8,1,เงินสด,500000,30000000,,,2023-07-11
1051,130,9,1,เงินฝาก,553983.43,3020470,,,2023-07-11
1051,130,10,1,เงินลงทุน,,3830800,,,2023-07-11
1051,130,12,1,ทรัพย์สิน,27317290,12292630,,,2023-07-11
1051,130,13,1,โรงเรือนและสิ่งปลูกสร้าง,9548060,40750960,,,2023-07-11
1051,130,14,1,ยานพาหนะ,1300000,550000,,,2023-07-11
1051,130,15,1,สิทธิและสัมปทาน,2605535.84,121788.26,87201.63,,2023-07-11
1051,130,16,1,ทรัพย์สินอื่น,548000,1385340,,,2023-07-11
1051,130,17,1,เงินเบิกเกินบัญชี,195447.64,39440.94,,,2023-07-11
1051,130,18,1,เงินกู้จากธนาคารและสถาบันการเงินอื่น,8305548.31,13102318.66,,,2023-07-11
1051,130,19,1,หนี้สินที่มีหลักฐานเป็นหนังสือ,,37734,,,2023-07-11
1051,130,20,1,หนี้สินอื่น,,37734,,,2023-07-11
1057,131,8,1,เงินสด,1444390.95,,,,2023-07-07
1057,131,9,1,เงินฝาก,1444390.95,,,,2023-07-07
1057,131,10,1,เงินลงทุน,5000000,,,,2023-07-07
1057,131,12,1,ทรัพย์สิน,94140640,,,,2023-07-07
1057,131,13,1,โรงเรือนและสิ่งปลูกสร้าง,146500,,,,2023-07-07
1057,131,14,1,ยานพาหนะ,146500,,,,2023-07-07
1057,131,16,1,ทรัพย์สินอื่น,438000,,,,2023-07-07
1057,131,18,1,เงินกู้จากธนาคารและสถาบันการเงินอื่น,11574504.36,,,,2023-07-07
1060,132,1,1,เงินเดือน,1362720,,,,2023-07-18
1060,132,1,2,ค่าเบี้ยประชุม,1362720,,,,2023-07-18
1060,132,6,1,ค่าใช้จ่ายส่วนตัว,600000,,,,2023-07-18
1060,132,6,2,ผ่อนรถยนต์,600000,,,,2023-07-18
1060,132,7,1,ค่าอุปการะ มารดา,250000,,,,2023-07-18
1060,132,7,2,เงินได้พึงประเมิน ตามประมวลรัษฎากร,1362720,,,,2023-07-18
1060,132,7,3,มาตรา 40(1)-(8),1362720,,,,2023-07-18
1060,132,8,1,เงินสด,169034.38,,,,2023-07-18
1060,132,9,1,เงินฝาก,169034.38,,,,2023-07-18
1060,132,14,1,ยานพาหนะ,1241180,,,,2023-07-18
1060,132,16,1,ทรัพย์สินอื่น,600000,,,,2023-07-18
1060,132,19,1,หนี้สินที่มีหลักฐานเป็นหนังสือ,597180,,,,2023-07-18
1061,133,1,1,เงินเดือน,71230,90000,,,2023-07-18
1061,133,1,2,เงินเพิ่ม ส.ส,71230,90000,,,2023-07-18
1061,133,6,1,ค่าใช้จ่ายส่วนตัว,240000,240000,,,2023-07-18
1061,133,6,2,ค่าเช่าบ้าน,156000,,,,2023-07-18
1061,133,6,3,ค่าสาธารณูปโภค,100000,,,,2023-07-18
1061,133,6,4,ค่าภาษีสังคม,360000,,,,2023-07-18
1061,133,7,1,ค่าอุปการะมารดา,36000,,,,2023-07-18
1061,133,7,2,เงินได้พึงประเมิน ตามประมวลรัษฎากร,1362720,90000,,,2023-07-18
1061,133,8,1,เงินสด,24644.97,3605.88,,,2023-07-18
1061,133,9,1,เงินฝาก,24644.97,3605.88,,,2023-07-18
1061,133,12,1,ทรัพย์สิน,165000,350000,,,2023-07-18
1061,133,13,1,โรงเรือนและสิ่งปลูกสร้าง,,550000,,,2023-07-18
1061,133,14,1,ยานพาหนะ,230000,,,,2023-07-18
1061,133,16,1,ทรัพย์สินอื่น,100000,,,,2023-07-18
1061,133,17,1,เงินเบิกเกินบัญชี,131920.27,,,,2023-07-18
1549,134,1,1,เงินเดือนประจำตำแหน่งสมาชิกสภาผู้แทนราษฎร,1362.72,,,,2019-10-15
1549,134,5,3,ค่าอุปโภค-บริโภค,600000,600,,,2019-10-15
